date,station,title,url,target
2020-01-20,아시아경제,인터넷가입 SKㆍLGㆍKT 인터넷ㆍIPTV 등 비교사이트 이용률 ...,https://www.asiae.co.kr/article/2020012015265568335,KT&G
2020-01-20,Telecoms Tech,KT and Samsung to develop 5G-powered medical service,https://www.telecomstechnews.com/news/2020/jan/20/kt-and-samsung-develop-5g-powered-medical-service/,KT&G
2020-01-20,KT Press,"Rwanda, World Bank to Launch $40M Bond",https://www.ktpress.rw/2020/01/rwanda-world-bank-to-launch-40m-bond/,KT&G
2020-01-20,Inverness Courier,KT Tunstall makes a big impression on customers with ...,https://www.inverness-courier.co.uk/news/shoppers-treated-to-gig-from-award-winning-scottish-star-189891/,KT&G
2020-01-20,Buchan Observer,KT Tunstall kicks off Lidl Live tour in Aberdeen,https://www.buchanobserver.co.uk/news/people/kt-tunstall-kicks-lidl-live-tour-aberdeen-2013051,KT&G
2020-01-21,ITBizNews,"KT, 'Y슈퍼플랜' 요금제 기념 데이터로밍·인증샷 이벤트 진행",http://www.itbiznews.com/news/newsview.php?ncode=1065600410866776,KT&G
2020-01-21,이투데이,"KT, 계열사에 280억 원 출자",http://www.etoday.co.kr/news/view/1847899,KT&G
2020-01-21,바스켓코리아,"'후반기 도약' 박차 가하는 삼성과 KT, 제임스-쏜튼 나란히 교체 ...",http://www.basketkorea.com/news/articleView.html?idxno=191731,KT&G
2020-01-21,데일리e스포츠,"kt '레이' 전지원 ""항상 동경해온 LCK, 신인의 마음으로 임하겠다""",http://www.dailyesports.com/view.php?ud=202001221306558568283f60ce7c_27,KT&G
2020-01-21,글로벌이코노믹,구현모 KT호 후속 인사 관전 포인트는?,http://m.g-enews.com/view.php?ud=20200121104808144bf45d5d5ea_1,KT&G
2020-01-21,뉴스핌,SKT·LG U+ 유료방송 M&A 마침표...KT는?,http://www.newspim.com/news/view/20200121001012,KT&G
2020-01-21,글로벌이코노믹,유료방송 합종연횡 쾌속…남은 KT에 '시선집중',http://www.g-enews.com/view.php?ud=202001201722496293bf45d5d5ea_1,KT&G
2020-01-21,BSA bureau (press release),"KT, Samsung Medical Center create 5G-powered smart ...",https://www.biospectrumasia.com/news/46/15281/kt-samsung-medical-center-create-5g-powered-smart-hospitals-.html,KT&G
2020-01-21,Billboard,"Hall and Oates Put Squeeze, KT Tunstall on Massive 2020 ...",https://www.billboard.com/articles/news/live/8548528/hall-oates-tour-dates-2020-squeeze-kt-tunstall,KT&G
2020-01-21,Albany Times Union,"Hall & Oates, Squeeze, KT Tunstall headed to SPAC",https://www.timesunion.com/entertainment/article/Hall-Oates-Squeeze-K-T-Tunstall-headed-to-14991700.php,KT&G
2020-01-22,동아일보,"'KT채용 의혹' 2심 간다…검찰, 김성태 무죄에 불복 항소",http://www.donga.com/news/article/all/20200122/99366246/1,KT&G
2020-01-22,CIO Korea (보도자료),"KT, AI 기반의 '원내비 교통상황 예측 시스템' 적용 서비스 공개",http://www.ciokorea.com/news/142314,KT&G
2020-01-22,매일노동뉴스,"KT새노조 “검찰, 구현모 CEO 내정자 수사 서둘러야”",http://labortoday.co.kr/news/articleView.html?idxno=162675,KT&G
2020-01-22,이뉴스투데이,"전북도의회, KT 조직개편서 전북 홀대에 깊은 유감 표명",https://www.enewstoday.co.kr/news/articleView.html?idxno=1363487,KT&G
2020-01-22,데일리시큐,"KT텔레캅, 설 연휴 특별활동기간 지정 '설 안심보안서비스' 제공",https://www.dailysecu.com/news/articleView.html?idxno=101126,KT&G
2020-01-22,뉴스워커 (보도자료),신안군 임자면 자원봉사자회 & KT 설명절 맞아 온정 나눠,http://www.newsworker.co.kr/news/articleView.html?idxno=58754,KT&G
2020-01-22,엑스포츠뉴스,올 시즌 KT 1루수는 누구예요?,http://www.xportsnews.com/?ac=article_view&entry_id=1226580,KT&G
2020-01-22,데이터넷,"KT엠모바일, 설맞이 고객 감사 프로모션",http://www.datanet.co.kr/news/articleView.html?idxno=141859,KT&G
2020-01-22,KT Press,Nothing Can Stop Me from Talking to My Ex – Oda Paccy,https://www.ktpress.rw/2020/01/nothing-can-stop-me-from-talking-to-my-ex-oda-paccy/,KT&G
2020-01-22,Khaleej Times,KT edit: New Lebanese govt faces multiple challenges,https://www.khaleejtimes.com/editorials-columns/kt-edit-new-lebanese-govt-faces-multiple-challenges,KT&G
2020-01-23,전자신문,서창석 KT전남·전북광역본부장 “영업·기술조직 변함없이 유지”,https://m.etnews.com/20200123000207?obj=Tzo4OiJzdGRDbGFzcyI6Mjp7czo3OiJyZWZlcmVyIjtOO3M6NzoiZm9yd2FyZCI7czoxMzoid2ViIHRvIG1vYmlsZSI7fQ%3D%3D,KT&G
2020-01-23,KT Press,A Million Youth Volunteers Targeted for the Fight against Crimes,https://www.ktpress.rw/2020/01/a-million-youth-volunteers-targeted-for-the-fight-against-crimes/,KT&G
2020-01-23,KT Press,Rwanda Looks to More Electric Vehicles to Combat Air Pollution,https://www.ktpress.rw/2020/01/rwanda-looks-to-more-electric-vehicles-to-combat-air-pollution/,KT&G
2020-01-24,부산일보,"부산 kt, 현대모비스 잡고 단독 6위…허훈 13득점·9도움",http://www.busan.com/view/busan/view.php?code=2020012419510997716,KT&G
2020-01-24,데일리e스포츠,kt '쿠로' 이서행 '손가락 하트',http://www.dailyesports.com/view.php?ud=20200124213704814674bcc1e038_27,KT&G
2020-01-24,HITInfrastructure.com,"Samsung Medical Center, KT Partner to Develop 5G Medical ...",https://hitinfrastructure.com/news/samsung-medical-center-kt-partner-to-develop-5g-medical-service,KT&G
2020-01-24,BBC News,KT Tunstall goes back to school for pupils' show in Dundee,https://www.bbc.com/news/uk-scotland-tayside-central-51236047,KT&G
2020-01-24,KT Press,2019 CPI: Why Rwanda Fell 3 Places On Corruption Index,https://www.ktpress.rw/2020/01/2019-cpi-why-rwanda-fell-3-places-on-corruption-index/,KT&G
2020-01-24,Telangana Today,Minister KT Rama Rao's successful trip to Davos concludes,https://telanganatoday.com/minister-kt-rama-raos-successful-trip-to-davos-concludes,KT&G
2020-01-24,KT Press,Rwanda Reviews Coffee Prices,https://www.ktpress.rw/2020/01/rwanda-reviews-coffee-prices/,KT&G
2020-01-24,KT Press,Rwanda Worried by 'Negative Rhetoric' from Uganda,https://www.ktpress.rw/2020/01/rwanda-worried-by-negative-rhetoric-from-uganda/,KT&G
2020-01-24,KT Press,Rwanda Tea Farmers Raise the Bar Higher,https://www.ktpress.rw/2020/01/rwanda-tea-farmers-raise-the-bar-higher/,KT&G
2020-01-24,KT Press,Zouk Legends Kassav to Thrill Kigali,https://www.ktpress.rw/2020/01/zouk-legends-kassav-to-thrill-kigali/,KT&G
2020-01-25,아시아경제,"변화 절실 KT…""마케팅·인건비 줄이고 새 CEO 리더십 보여야""",https://www.asiae.co.kr/article/2020012513050736062,KT&G
2020-01-25,한국경제,kt 마무리투수는 이대은…전 마무리 김재윤과 '공생',https://www.hankyung.com/sports/article/202001257062Y,KT&G
2020-01-25,The Scottish Sun,KT Tunstall admits she 'sabotaged' career by knocking back ...,https://www.thescottishsun.co.uk/tvandshowbiz/5211673/kt-tunstall-career-arena-tour-cowdenbeath-lidl/,KT&G
2020-01-25,Deccan Herald,Civic polls cement KT Rama Rao's stance as future Telangana ...,https://www.deccanherald.com/national/national-politics/civic-polls-cement-kt-rama-raos-stance-as-future-telangana-cm-798181.html,KT&G
2020-01-25,KT Press,Safi's Trip To Canada: News Has it He Will Stay There,https://www.ktpress.rw/2020/01/safis-trip-to-canada-news-has-it-he-will-stay-there/,KT&G
2020-01-25,KT Press,Bank of Kigali Honours Connect Rwanda Pledge with Rwf 200M,https://www.ktpress.rw/2020/01/bank-of-kigali-honours-connect-rwanda-pledge-with-rwf-200m/,KT&G
2020-01-25,KT Press,Bidding Farewell to January: All Roads Lead to Umuganda,https://www.ktpress.rw/2020/01/bidding-farewell-to-january-all-roads-lead-to-umuganda/,KT&G
2020-01-26,스포츠경향,"'허훈 더블더블 급 활약' KT, KCC 잡고 4위권 정조준",http://sports.khan.co.kr/news/sk_index.html?art_id=202001261914003&sec_id=530301,KT&G
2020-01-26,디지털데일리,"[유료방송M&A] 몸집 키운 SKT‧LGU+, 시간 재는 KT…2라운드 ...",http://m.ddaily.co.kr/m/m_article/?no=190998,KT&G
2020-01-26,아시아경제,"'우한 폐렴' 감염자 추적, SKT·KT·LGU+로밍 정보 활용",https://www.asiae.co.kr/article/2020012619545739200,KT&G
2020-01-26,녹색경제신문,[체험기] 'SKT 티맵 vs KT 원내비' 설 귀성길...신속한 우회경로 ...,https://www.greened.kr/news/articleView.html?idxno=234381,KT&G
2020-01-26,KT Press,Rwanda Makes Yellow Fever Vaccination Certificate ...,https://www.ktpress.rw/2020/01/rwanda-makes-yellow-fever-vaccination-certificate-mandatory-for-some-travelers/,KT&G
2020-01-27,전자신문,"KT, 관세행정 전국 통신망 사업 수주",https://m.etnews.com/20200127000010,KT&G
2020-01-27,청년일보,"KT, 한패스와 환전·해외송금 혜택 강화…최고 우대환율 제공",http://youthdaily.co.kr/news/article.html?no=27357,KT&G
2020-01-27,바스켓코리아,[BK포토화보] 부산 KT vs 전주 KCC 경기모습,http://www.basketkorea.com/news/articleView.html?idxno=191854,KT&G
2020-01-27,Scottish Business News (press release),KT Tunstall opens 100th Lidl store in Scotland,https://scottishbusinessnews.net/2020/01/27/kt-tunstall-opens-100th-lidl-store-in-scotland/,KT&G
2020-01-27,KT Press,"Rwanda Rubbishes HRW Report, Says Watchdog Driving Old ...",https://www.ktpress.rw/2020/01/rwanda-rubbishes-hrw-report-says-watchdog-driving-old-narrative/,KT&G
2020-01-27,KT Press,Rwanda to Deploy Drones in Mosquito Breeding Sites to End ...,https://www.ktpress.rw/2020/01/rwanda-to-deploy-drones-in-mosquito-breeding-sites-to-end-malaria/,KT&G
2020-01-27,KT Press,Mico The Best Joins Fight against Tuberculosis,https://www.ktpress.rw/2020/01/mico-the-best-joins-fight-against-tuberculosis/,KT&G
2020-01-28,톱데일리,"KT, 한패스 통한 환전 및 해외송금 서비스 실시",http://www.topdaily.kr/news/articleView.html?idxno=63238,KT&G
2020-01-28,국제신문,허훈 돌아오고 새 용병 가세…kt가 달라졌어요,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0600&key=20200129.22023010642,KT&G
2020-01-28,시사경제신문,"송파구, KT와 협약 도로명주소 문자 안내 서비스 제공",http://www.sisanews.kr/news/articleView.html?idxno=45705,KT&G
2020-01-28,디지털타임스,"""한패스로 환전땐 환율 우대""… KT, 해외송금 등 혜택 강화",http://www.dt.co.kr/contents.html?article_no=2020012802109931032003,KT&G
2020-01-28,녹색경제신문,"SKT KT LGU+ 통신3사, AI 사회공헌 '미래 선점하라'",https://www.greened.kr/news/articleView.html?idxno=234616,KT&G
2020-01-28,KT Press,Heavy Downpour Hits Rwanda as Weather Agency Issues ...,https://www.ktpress.rw/2020/01/heavy-downpour-hits-rwanda-as-weather-agency-issues-warning/,KT&G
2020-01-28,KT Press,"Made in Rwanda Mosquito nets Ready, Import Bill Slashed by ...",https://www.ktpress.rw/2020/01/made-in-rwanda-mosquito-nets-ready-import-bill-slashed-by-50/,KT&G
2020-01-28,KT Press,Rwanda: Religious Organisations Offer Land to Govt For ...,https://www.ktpress.rw/2020/01/rwanda-religious-organisations-offer-land-to-govt-for-schools-construction/,KT&G
2020-01-29,한국경제,"'김영환 3점포 6개+더햄 트리플더블' kt, 삼성전 4전 전승",https://www.hankyung.com/sports/article/202001295224Y,KT&G
2020-01-29,데일리비즈온,[데스크의눈] 구현모 KT호 출범 전부터 '미운오리새끼',http://www.dailybizon.com/news/articleView.html?idxno=15637,KT&G
2020-01-29,스타뉴스,"10kg 빼고 훈남된 KT 이보근 ""아내가 저보고 FA 때도 이렇겐 안 ...",https://star.mt.co.kr/stview.php?no=2020012912420399061&VBC,KT&G
2020-01-29,위키리크스한국,"서울가요대상, KT OTT '시즌'에서 모바일 단독 생중계... 트 ...",http://www.wikileaks-kr.org/news/articleView.html?idxno=76079,KT&G
2020-01-29,Money S (보도자료),"[단독]구현모 KT 대표 내정자, 주총 없이 CEO 확정?",https://moneys.mt.co.kr/news/mwView.php?no=2020012909348042186,KT&G
2020-01-29,Louisville Business First,"Kentucky Trailer subsidiaries merge, pick new name",https://www.bizjournals.com/louisville/news/2020/01/29/kentucky-trailer-subsidiaries-merge-pick-new-name.html,KT&G
2020-01-29,KT Press,Police Warn the Public against Escalating WhatsApp Fraudsters,https://www.ktpress.rw/2020/01/police-warn-the-public-against-escalating-whatsapp-fraudsters/,KT&G
2020-01-29,KT Press,18 Juvenile Convicts Benefit from Presidential Pardon,https://www.ktpress.rw/2020/01/18-juvenile-convicts-benefit-from-presidential-pardon/,KT&G
2020-01-29,KT Press,RSSB Replaces Health Insurance Membership Card with ...,https://www.ktpress.rw/2020/01/rssb-replaces-health-insurance-membership-card-with-national-id/,KT&G
2020-01-30,부산일보,"부산KT, 새 외국인 선수 더햄 활약에 3연승 터졌다",http://www.busan.com/view/busan/view.php?code=2020013019314947090,KT&G
2020-01-30,한국금융신문,태블릿도 5G 시대... KT·LGU+ '갤럭시 탭 S6 5G' 요금제 내놓고 ...,https://www.fntimes.com/html/view.php?ud=2020013015470550141ede9d544a_18,KT&G
2020-01-30,Sarasota,KT Curran's Plays and Films Star Young Adults and Their ...,https://www.sarasotamagazine.com/news-and-profiles/2020/01/kt-curran,KT&G
2020-01-31,인더뉴스(iN THE NEWS),"KT스카이라이프, 작년 4분기 영업익 185억…전년比 8.6% 증가",http://inthenews.co.kr/article-33781/,KT&G
2020-01-31,KT Press,Coronavirus: Rwanda Stands with China,https://www.ktpress.rw/2020/01/coronavirus-rwanda-stands-with-china/,KT&G
2020-01-31,KT Press,Nkombo Islanders Receive Ebola Vaccine,https://www.ktpress.rw/2020/01/nkombo-islanders-receive-ebola-vaccine/,KT&G
2020-02-01,한국경제,"할로웨이 32점 22리바운드…전자랜드, kt에 5전 전승",https://www.hankyung.com/sports/article/202002012538Y,KT&G
2020-02-01,KT Press,Africa's First Drone Flying Challenge: £40000 Up for Grabs,https://www.ktpress.rw/2020/02/africas-first-drone-flying-challenge-40000-up-for-grabs/,KT&G
2020-02-02,뉴스1,"서동철 KT 감독, '멀린스 5분 출전'에 ""그냥 못해서""",https://news1.kr/articles/?3831161,KT&G
2020-02-02,조선일보,"삼성, 3연패·KT전 6연패 탈출…LG, 인천 원정 7연패 끊어",https://news.chosun.com/site/data/html_dir/2020/02/02/2020020201382.html,KT&G
2020-02-02,이코노믹리뷰,"[우한 폐렴] KT, 비대면 채널 강화",http://www.econovill.com/news/articleView.html?idxno=384422,KT&G
2020-02-02,뉴스1,"""목표는 5강"" KT, 미국 애리조나 스프링캠프 본격 시작",https://news1.kr/articles/?3830908,KT&G
2020-02-02,충청신문,"KT충남·충북광역본부, '신종 코로나 통신지원 TF' 구성",https://www.dailycc.net/news/articleView.html?idxno=577408,KT&G
2020-02-02,매일경제,"프로농구 삼성의 '6강 희망가'…""일단 kt·현대모비스는 잡겠다""",https://www.mk.co.kr/news/sports/view/2020/02/106307/,KT&G
2020-02-02,KT Press,"Luanda Summit: Rwanda, Uganda Renew Commitment to ...",https://www.ktpress.rw/2020/02/luanda-summit-rwanda-uganda-renew-commitment-to-iron-out-differences/,KT&G
2020-02-02,KT Press,A Rwandan Militia Commander in Two Different Worlds,https://www.ktpress.rw/2020/02/a-militia-in-two-different-worlds/,KT&G
2020-02-03,IT조선,LG유플러스·KT와 다른 SKT 5G 알뜰폰 도매제공 버티기,http://it.chosun.com/site/data/html_dir/2020/02/03/2020020303437.html,KT&G
2020-02-03,테크월드 뉴스 (보도자료),"KT, 고객 접점 위생과 비대면 채널 서비스 강화",https://www.epnc.co.kr/news/articleView.html?idxno=93811,KT&G
2020-02-03,Reuters,BRIEF-Merafe Resources Says QTRLY Attributable ...,https://www.reuters.com/article/brief-merafe-resources-says-qtrly-attrib/brief-merafe-resources-says-qtrly-attributable-ferrochrome-production-105-kt-versus-112-kt-from-glencore-merafe-chrome-venture-idUSFWN2A310I,KT&G
2020-02-03,한국금융신문,"로지텍, KT 롤스터 리그 오브 레전드 선수단 공식 파트너십 체결",https://www.fntimes.com/html/view.php?ud=20200204113702800055469ec131_18,KT&G
2020-02-03,KT Press,Updated: Death toll Rises to 19 After Sunday Heavy Downpour,https://www.ktpress.rw/2020/02/updated-death-toll-rises-to-19-after-sunday-heavy-downpour/,KT&G
2020-02-04,시사경제신문,"KT, '신종 코로나' 대비, 고객 안전 강화 대책",http://www.sisanews.kr/news/articleView.html?idxno=45931,KT&G
2020-02-04,테크월드 뉴스 (보도자료),"KT, 웹케시와 'AI 경영관리 솔루션' 개발 업무협약",https://www.epnc.co.kr/news/articleView.html?idxno=93846,KT&G
2020-02-04,인사이트코리아 (보도자료) (블로그),'KT 5시 핫딜' KF94 마스크 무료 제공… 참여 방법은?,http://www.insightkorea.co.kr/news/articleView.html?idxno=76169,KT&G
2020-02-04,조선일보,"'양홍석 맹활약' KT, 오리온 꺾고 2연패 탈출",https://news.chosun.com/site/data/html_dir/2020/02/04/2020020403738.html,KT&G
2020-02-04,서울경제신문 (보도자료),KT엠모바일 5G 무약정 유심 세븐일레븐에서 판매,https://www.sedaily.com/NewsVIew/1YYSZ6GQ5Y,KT&G
2020-02-04,게임메카,"로지텍-KT 롤스터, 리그 오브 레전드 공식 파트너십 체결",https://www.gamemeca.com/view.php?gid=1614975,KT&G
2020-02-04,GlobeNewswire (press release),KT Selects Amdocs CatalogONE Cloud-Native Solution to ...,https://www.globenewswire.com/news-release/2020/02/04/1979835/0/en/KT-Selects-Amdocs-CatalogONE-Cloud-Native-Solution-to-Rapidly-Create-and-Launch-New-5G-Services.html,KT&G
2020-02-04,KT Press,"Many People Shaped My Career, Not Necessarily Kina Music ...",https://www.ktpress.rw/2020/02/many-people-shaped-my-career-not-necessarily-kina-music-christopher/,KT&G
2020-02-04,KT Press,Rwanda's Nkombo Island: The Dazzling Hidden Beauty,https://www.ktpress.rw/2020/02/rwandas-nkombo-island-the-dazzling-hidden-beauty/,KT&G
